MUNI_ID,Lenguaje Grado 3,Lenguaje Grado 5,Lenguaje Grado 9,Lenguaje Grado 11,Matemáticas Grado 3,Matemáticas Grado 5,Matemáticas Grado 9,Matemáticas Grado 11,N 3,N 5,N 9,N 11
52051,1.3182189291149116,-0.4168306763563443,-1.0825906856263607,-0.1806227765036277,2.2991216885498216,-0.8471101611927001,-0.9082920759702555,0.043155636226502175,14.0,25.0,57.0,96.0
52079,-1.6965569846822586,-1.9270193816161785,-1.281685350615005,-1.5747818581422703,-1.267436211438681,-1.7721972412480518,-1.8297940476582728,-1.576612675661221,335.0,343.0,242.0,267.0
52083,0.4824170182521667,1.4554877791326426,0.5480501724306758,1.6789118220404708,0.2191727159508295,1.3639341979675077,1.9505035922164986,1.303295461080528,41.0,51.0,39.0,77.0
52110,1.3405958867534198,-0.32667928478862224,1.4820030074253951,0.7393417698583764,1.1834784936095382,-0.16567049649908883,0.7760274064213787,0.714104607812839,88.0,68.0,59.0,175.0
52203,0.8449516801226751,0.33031213710075763,0.11416183125022764,2.066915814147345,1.195845316142263,0.261477133043104,0.03656463547886674,2.33,18.0,44.0,22.0,83.0
52207,0.6498011361017556,0.2480441633499877,2.33,1.2041659617044438,0.07414529945760599,0.16266482262501228,2.33,1.3660005117294975,35.0,49.0,,125.0
52210,1.4644799130999504,1.4439871106963933,2.063272749653167,1.8522421751783897,1.1101539474115785,-0.019772913575580663,0.8019488776755951,1.4985092980065704,24.0,26.0,52.0,55.0
52215,0.3490912710026664,0.04705330098900298,-0.12149966927542952,0.5045505603506306,0.5306660663703268,0.3089806819935575,0.358483899463764,0.7667164246402597,72.0,90.0,96.0,177.0
52224,-0.20376165859002357,0.43575053686066634,-0.26485060115534653,-0.14124366430544522,0.22233015924116828,0.437444973326695,-0.5893254344686546,-0.13616010413170024,56.0,71.0,73.0,84.0
52227,0.46360169354933134,0.5876409854317531,0.7257740938643747,0.6538719750351972,0.03017767655321213,-0.013728661328232371,0.4094306909530949,0.5116845300746512,194.0,203.0,231.0,385.0
52233,1.3892803632852042,1.4639972249051807,0.6369049657043303,0.034719661730178916,1.0443429762264116,0.9459816100234074,0.45540008675509147,-0.3969540863398359,25.0,31.0,52.0,62.0
52240,2.33,2.33,2.33,0.9040149442592881,2.33,2.33,2.33,1.1128880254424383,,,,112.0
52250,-0.5944519782561621,-0.46941835790959946,-0.7549694978742963,-1.7976318514796745,-0.9262402223526118,-0.10355239642103717,-0.2394106600127816,-1.6016441809340676,161.0,118.0,78.0,150.0
52254,2.33,2.33,2.33,0.25610869912732004,2.33,2.33,2.33,0.21897133051860432,,,,100.0
52256,-1.9663292877375615,-0.938999559633206,2.33,-0.002766160192891088,-2.2738761050074427,-0.9059274513952343,2.33,-0.004637246323953034,22.0,18.0,,50.0
52258,0.6261547609905843,0.31740832507772915,0.4715653974966817,0.5799077295151379,0.13070160281985657,0.20420021136784924,-0.3869960208061229,0.5835676784744139,15.0,36.0,58.0,210.0
52260,-0.7458994977808794,-0.31298299509706207,0.3421187783077402,0.8765757230594124,-0.614220057199729,-0.4531657258168077,0.34286517506557396,0.9541989464819248,78.0,91.0,132.0,152.0
52287,2.33,2.33,2.33,0.6042293057447063,2.33,2.33,2.33,0.33961699910532966,,,,74.0
